user_id,timestamp,channel,campaign_id,impressions,clicks,conversions,cost,revenue,session_duration,bounce_rate
user_10155,2026-01-16 12:50:15.868428,Referral,Fall Cleanup,2613,188,20,0.0,689.19,416,0.33
user_77494,2025-11-23 10:50:15.868438,Email,Spring Fling,900,477,8,130.88,1173.11,562,0.24
user_86229,2025-08-18 10:50:15.868447,Paid Search,Fall Cleanup,1241,192,12,225.52,1985.27,121,0.5
user_48547,2026-03-19 05:50:15.868458,Organic Search,None,3152,489,40,0.0,603.19,162,0.23
user_38795,2025-09-20 06:50:15.868468,Social Media,Spring Fling,2131,452,43,316.68,1861.05,534,0.77
user_65296,2025-04-30 02:50:15.868478,Organic Search,Summer Promo,1608,449,45,0.0,641.3,482,0.81
user_31447,2025-05-22 07:50:15.868490,Email,Spring Fling,1210,415,36,364.0,1080.57,177,0.78
user_46598,2025-06-11 12:50:15.868500,Social Media,None,4429,237,37,365.09,919.97,261,0.89
user_51814,2025-05-07 18:50:15.868509,Organic Search,Fall Cleanup,1012,245,44,0.0,1566.32,194,0.83
user_85330,2025-07-18 09:50:15.868519,Referral,Winter Sale,1155,155,44,0.0,122.19,343,0.32
user_97960,2025-06-07 22:50:15.868529,Organic Search,Winter Sale,4289,67,23,0.0,1254.24,327,0.35
user_73278,2025-08-10 18:50:15.868539,Referral,Winter Sale,1850,305,37,0.0,1521.33,252,0.53
user_65077,2025-04-02 21:50:15.868550,Paid Search,Fall Cleanup,3271,250,45,499.35,944.29,382,0.41
user_81906,2025-10-21 12:50:15.868561,Email,Winter Sale,4253,354,10,140.81,210.59,445,0.88
user_19528,2026-01-09 00:50:15.868570,Organic Search,None,3112,296,28,0.0,489.61,91,0.37
user_60100,2025-10-24 08:50:15.868579,Social Media,Fall Cleanup,3528,449,44,315.7,1359.34,405,0.69
user_18179,2026-01-14 14:50:15.868591,Email,Winter Sale,3662,172,43,260.36,1790.87,434,0.56
user_58781,2025-07-07 05:50:15.868603,Organic Search,Summer Promo,456,35,47,0.0,843.22,284,0.87
user_65267,2025-04-28 22:50:15.868612,Social Media,Fall Cleanup,4491,461,37,73.47,1120.82,480,0.7
user_92379,2026-02-08 09:50:15.868622,Social Media,Fall Cleanup,4720,115,40,407.41,456.77,419,0.34
user_33952,2025-09-04 04:50:15.868630,Social Media,Spring Fling,1717,249,16,247.01,824.43,377,0.26
user_63798,2026-02-09 00:50:15.868635,Social Media,Winter Sale,1723,349,47,81.55,673.58,531,0.78
user_60939,2025-09-08 14:50:15.868640,Organic Search,Summer Promo,1765,427,25,0.0,1311.05,351,0.83
user_39516,2025-05-21 23:50:15.868645,Paid Search,None,3299,341,25,134.04,1969.4,573,0.76
user_66526,2025-05-28 03:50:15.868655,Referral,Fall Cleanup,4596,409,11,0.0,1626.61,93,0.69
user_20449,2025-12-12 08:50:15.868665,Referral,None,1695,388,17,0.0,384.33,183,0.36
user_60290,2025-06-28 07:50:15.868674,Referral,None,2089,51,8,0.0,1155.36,546,0.5
user_96661,2025-08-28 11:50:15.868680,Paid Search,None,2886,142,2,32.75,132.82,424,0.83
user_82954,2025-04-03 00:50:15.868685,Social Media,Spring Fling,628,326,9,485.46,493.83,359,0.21
user_32746,2025-05-31 18:50:15.868691,Social Media,None,2704,53,42,399.47,344.44,492,0.5
user_77990,2025-07-20 05:50:15.868696,Email,Winter Sale,3295,44,1,134.66,671.09,121,0.38
user_68810,2026-03-11 21:50:15.868701,Referral,Winter Sale,2507,373,7,0.0,1357.63,251,0.64
user_93297,2026-02-22 07:50:15.868706,Referral,Summer Promo,163,356,42,0.0,998.79,219,0.61
user_25223,2026-02-13 14:50:15.868712,Social Media,Summer Promo,4060,393,17,185.13,1865.82,234,0.55
user_82237,2026-01-17 20:50:15.868717,Referral,None,2912,10,38,0.0,425.5,241,0.32
user_12597,2025-10-01 18:50:15.868723,Social Media,None,2921,235,30,272.08,728.42,118,0.23
user_75677,2025-12-17 05:50:15.868729,Social Media,Spring Fling,4127,308,13,206.63,659.71,392,0.73
user_12659,2026-01-07 09:50:15.868735,Social Media,None,201,297,38,323.36,471.93,400,0.89
user_96516,2025-05-07 05:50:15.868739,Organic Search,None,3448,245,32,0.0,1986.34,361,0.24
user_84567,2025-11-17 11:50:15.868744,Organic Search,None,3398,368,28,0.0,774.45,455,0.16
user_25037,2025-05-02 07:50:15.868750,Organic Search,Fall Cleanup,3194,456,43,0.0,1881.02,484,0.7
user_56738,2025-07-31 16:50:15.868755,Organic Search,Fall Cleanup,2991,42,32,0.0,780.95,451,0.38
user_81678,2026-01-02 18:50:15.868761,Paid Search,Spring Fling,3235,104,34,237.4,408.18,200,0.27
user_22109,2026-03-06 05:50:15.868767,Email,Spring Fling,1280,214,1,294.15,238.41,278,0.52
user_32010,2025-07-06 13:50:15.868772,Email,Winter Sale,2986,118,34,355.7,1711.13,210,0.64
user_18787,2025-12-12 01:50:15.868778,Social Media,Spring Fling,2828,331,31,211.29,64.2,504,0.27
user_18472,2026-02-05 13:50:15.868785,Referral,Winter Sale,2792,39,35,0.0,1928.79,512,0.9
user_33383,2025-10-05 19:50:15.868795,Organic Search,None,498,275,45,0.0,836.38,413,0.36
user_71709,2025-06-25 17:50:15.868809,Email,Spring Fling,504,32,49,330.19,494.75,433,0.35
user_79785,2025-09-26 11:50:15.868827,Email,Spring Fling,2973,106,22,414.91,1234.89,190,0.44
user_44518,2025-06-09 12:50:15.868839,Organic Search,Spring Fling,3368,48,4,0.0,265.83,277,0.7
user_63909,2025-07-28 01:50:15.868845,Paid Search,Winter Sale,2794,182,46,293.99,144.29,348,0.8
user_28351,2025-11-17 09:50:15.868850,Paid Search,Winter Sale,2182,257,15,163.32,1655.57,560,0.36
user_79624,2025-08-13 07:50:15.868855,Email,Summer Promo,2567,388,39,90.04,849.34,142,0.19
user_63330,2025-10-14 23:50:15.868860,Paid Search,Winter Sale,4572,422,23,179.32,1036.51,592,0.3
user_25282,2025-04-22 19:50:15.868865,Organic Search,Winter Sale,4415,423,39,0.0,353.39,373,0.17
user_94866,2026-01-22 19:50:15.868870,Email,Fall Cleanup,2021,171,27,106.2,122.85,152,0.6
user_31778,2025-12-07 21:50:15.868875,Organic Search,Spring Fling,4059,189,24,0.0,735.55,348,0.69
user_34264,2026-03-18 21:50:15.868880,Paid Search,Winter Sale,1640,112,6,449.6,1012.29,507,0.44
user_69675,2025-07-07 14:50:15.868886,Organic Search,Spring Fling,2489,218,37,0.0,1530.86,442,0.86
user_15075,2025-06-08 06:50:15.868891,Paid Search,Spring Fling,4948,31,6,285.36,1002.1,274,0.68
user_85948,2026-03-16 19:50:15.868896,Paid Search,Fall Cleanup,2563,14,21,396.76,1565.01,573,0.4
user_58454,2025-06-18 15:50:15.868901,Organic Search,Spring Fling,3468,148,21,0.0,230.87,486,0.18
user_38365,2026-02-06 18:50:15.868905,Paid Search,Winter Sale,3085,223,26,266.71,127.93,182,0.49
user_82766,2025-07-07 22:50:15.868910,Social Media,Spring Fling,779,169,32,208.94,317.72,44,0.5
user_58200,2026-01-05 15:50:15.868915,Organic Search,Summer Promo,847,417,44,0.0,1544.02,472,0.54
user_21002,2026-03-04 15:50:15.868921,Social Media,Summer Promo,2953,404,31,311.22,1518.66,333,0.65
user_23947,2025-05-16 21:50:15.868926,Organic Search,Fall Cleanup,1421,148,38,0.0,282.74,274,0.31
user_89222,2026-03-29 10:50:15.868931,Paid Search,Winter Sale,3848,154,31,188.99,61.98,596,0.1
user_88610,2025-09-12 18:50:15.868936,Paid Search,Fall Cleanup,4250,169,0,280.67,1370.56,583,0.75
user_62142,2025-12-23 06:50:15.868941,Email,Summer Promo,4889,92,9,170.65,1710.56,484,0.76
user_66307,2025-10-22 00:50:15.868946,Email,Winter Sale,633,164,44,439.7,1508.22,388,0.83
user_14493,2025-11-13 03:50:15.868951,Social Media,Spring Fling,1918,297,3,433.66,405.6,81,0.88
user_60085,2026-01-27 07:50:15.868956,Paid Search,Winter Sale,4300,326,28,97.6,1167.54,40,0.23
user_44228,2025-05-10 09:50:15.868961,Email,None,2441,290,6,450.97,1514.73,256,0.38
user_89676,2025-06-26 01:50:15.868966,Paid Search,Winter Sale,2522,73,37,84.24,511.66,143,0.78
user_61875,2025-05-21 22:50:15.868972,Organic Search,Spring Fling,4645,201,5,0.0,1055.44,566,0.85
user_41655,2026-02-22 06:50:15.868976,Email,None,1568,165,10,329.94,628.92,116,0.11
user_53472,2025-10-10 14:50:15.868981,Social Media,Fall Cleanup,4585,433,8,199.09,451.15,279,0.41
user_59437,2025-09-03 23:50:15.868986,Email,Winter Sale,1335,100,29,270.06,1939.18,279,0.19
user_59416,2026-01-07 00:50:15.868991,Paid Search,Fall Cleanup,2814,151,21,329.76,1825.16,450,0.73
user_69711,2025-07-23 16:50:15.868996,Referral,Winter Sale,1808,51,38,0.0,891.34,239,0.7
user_16816,2025-07-19 18:50:15.869001,Referral,Summer Promo,1245,258,8,0.0,273.56,550,0.7
user_87175,2026-03-01 09:50:15.869006,Paid Search,Summer Promo,1575,304,37,235.84,1455.81,577,0.41
user_74307,2025-08-12 10:50:15.869011,Organic Search,Spring Fling,4023,267,45,0.0,511.4,86,0.42
user_56733,2025-04-20 17:50:15.869016,Email,Summer Promo,3021,346,32,34.0,337.04,92,0.31
user_21240,2025-08-19 07:50:15.869020,Referral,None,1955,10,25,0.0,763.06,367,0.39
user_81363,2025-05-25 01:50:15.869025,Organic Search,None,3324,118,15,0.0,1059.7,561,0.89
user_42762,2025-07-23 12:50:15.869030,Paid Search,Winter Sale,4064,425,8,456.58,194.88,35,0.14
user_18259,2025-11-09 13:50:15.869034,Organic Search,Fall Cleanup,3479,476,22,0.0,1143.49,540,0.36
user_60139,2025-08-12 00:50:15.869040,Paid Search,None,1704,134,14,132.14,30.7,490,0.73
user_24849,2025-10-10 01:50:15.869045,Email,Winter Sale,3379,73,18,329.6,1783.74,385,0.41
user_91768,2025-05-13 08:50:15.869049,Organic Search,Fall Cleanup,651,215,41,0.0,1841.48,248,0.86
user_99709,2025-10-25 19:50:15.869054,Email,Summer Promo,2104,424,15,156.8,1466.14,396,0.37
user_64869,2026-02-18 10:50:15.869059,Organic Search,Winter Sale,1936,451,24,0.0,933.1,590,0.78
user_73095,2025-08-14 20:50:15.869064,Paid Search,Fall Cleanup,1224,347,34,257.95,509.79,393,0.75
user_80910,2025-05-21 19:50:15.869068,Paid Search,Spring Fling,1482,253,12,478.71,1488.22,419,0.11
user_96710,2025-08-20 13:50:15.869073,Organic Search,Spring Fling,1870,87,45,0.0,1863.59,324,0.42
user_33567,2026-03-03 08:50:15.869078,Paid Search,None,3963,120,6,487.1,317.07,534,0.32
user_45292,2026-02-03 11:50:15.869083,Social Media,Fall Cleanup,3500,151,33,226.08,931.64,317,0.48
user_84813,2025-04-15 06:50:15.869087,Social Media,Spring Fling,134,225,13,476.94,630.52,206,0.47
user_61631,2025-08-11 02:50:15.869092,Email,None,2304,462,22,234.76,713.48,328,0.82
user_19885,2025-09-23 19:50:15.869097,Social Media,Winter Sale,3444,25,22,269.74,811.52,313,0.25
user_69659,2025-08-20 06:50:15.869102,Social Media,Winter Sale,3114,462,16,404.34,1903.59,83,0.25
user_64306,2026-01-22 03:50:15.869106,Referral,Fall Cleanup,4591,63,12,0.0,517.27,349,0.19
user_76314,2026-02-07 16:50:15.869111,Referral,Fall Cleanup,4402,150,26,0.0,985.35,508,0.69
user_75087,2025-04-18 01:50:15.869116,Referral,Fall Cleanup,1880,389,1,0.0,1902.97,571,0.83
user_39165,2026-02-27 02:50:15.869121,Referral,Fall Cleanup,1728,345,36,0.0,952.11,250,0.39
user_68929,2025-05-21 01:50:15.869125,Paid Search,Spring Fling,1429,88,29,474.63,1727.2,372,0.15
user_77028,2025-12-03 09:50:15.869130,Email,Spring Fling,1659,424,3,14.81,117.53,243,0.22
user_59812,2026-03-08 21:50:15.869135,Email,None,904,462,29,298.04,1906.06,351,0.18
user_60500,2025-10-24 17:50:15.869139,Social Media,Spring Fling,2609,158,2,434.33,375.06,44,0.57
user_89151,2025-12-10 09:50:15.869144,Email,Winter Sale,4447,136,13,330.03,1959.87,509,0.33
user_68643,2025-10-18 16:50:15.869148,Social Media,None,1390,167,10,402.41,351.15,163,0.82
user_54900,2025-09-23 22:50:15.869153,Email,Spring Fling,4404,288,39,448.58,888.73,53,0.23
user_52946,2026-04-02 10:50:15.869158,Organic Search,Fall Cleanup,2686,47,22,0.0,617.23,406,0.84
user_17851,2025-08-16 15:50:15.869162,Organic Search,Spring Fling,2650,166,40,0.0,866.46,171,0.37
user_26288,2026-01-30 20:50:15.869167,Email,Summer Promo,1055,342,47,482.73,501.05,468,0.79
user_82692,2025-09-09 04:50:15.869172,Paid Search,None,4709,297,31,433.21,1930.63,353,0.86
user_77580,2025-05-20 10:50:15.869177,Social Media,Spring Fling,679,121,2,409.54,611.45,151,0.89
user_17368,2025-07-27 00:50:15.869181,Email,Spring Fling,2037,199,41,52.34,1306.55,329,0.74
user_95436,2025-10-22 02:50:15.869186,Social Media,Winter Sale,2097,115,0,127.12,274.89,370,0.18
user_56403,2025-12-13 00:50:15.869191,Referral,Fall Cleanup,1765,100,8,0.0,1648.77,208,0.14
user_19168,2025-07-20 18:50:15.869195,Email,Fall Cleanup,2230,363,47,357.68,1085.02,237,0.69
user_96497,2025-11-09 19:50:15.869200,Paid Search,Winter Sale,3840,310,8,158.58,1958.89,195,0.82
user_59879,2025-06-06 09:50:15.869205,Referral,Winter Sale,2600,58,11,0.0,846.8,70,0.23
user_69871,2025-10-16 03:50:15.869209,Email,Summer Promo,1742,170,0,162.44,390.9,585,0.85
user_99388,2025-08-13 06:50:15.869214,Organic Search,None,4812,13,15,0.0,692.04,104,0.59
user_42174,2025-07-06 05:50:15.869218,Email,Fall Cleanup,1597,411,29,439.93,1473.93,509,0.2
user_16581,2025-08-11 08:50:15.869223,Organic Search,Winter Sale,4702,207,7,0.0,1318.21,377,0.23
user_81853,2025-09-21 03:50:15.869228,Organic Search,Winter Sale,3304,329,45,0.0,1556.69,301,0.15
user_74046,2025-10-02 00:50:15.869232,Email,None,721,421,45,192.54,146.94,195,0.21
user_59678,2025-08-14 04:50:15.869237,Email,Winter Sale,3244,373,9,209.29,1160.74,115,0.69
user_36649,2025-12-16 14:50:15.869241,Organic Search,Summer Promo,2051,386,32,0.0,1864.34,580,0.28
user_98668,2025-08-22 21:50:15.869246,Social Media,None,1559,451,37,336.44,215.8,184,0.55
user_92325,2025-08-11 13:50:15.869251,Referral,Summer Promo,392,484,40,0.0,188.67,252,0.68
user_24567,2025-09-30 07:50:15.869255,Paid Search,Spring Fling,754,263,21,19.97,1433.21,446,0.82
user_90404,2025-08-26 01:50:15.869260,Email,Fall Cleanup,3084,99,15,225.12,630.36,391,0.57
user_99906,2025-09-12 19:50:15.869265,Referral,Winter Sale,3943,321,18,0.0,1317.16,375,0.56
user_71944,2025-11-08 09:50:15.869270,Referral,None,2904,29,10,0.0,1090.77,175,0.83
user_88002,2025-11-27 04:50:15.869275,Social Media,Summer Promo,2814,86,10,240.71,1972.13,96,0.34
user_38803,2025-11-18 19:50:15.869280,Referral,Fall Cleanup,1721,229,13,0.0,1778.11,546,0.26
user_28230,2025-07-13 02:50:15.869284,Email,Fall Cleanup,4114,171,38,231.84,1356.15,88,0.8
user_27862,2025-11-19 04:50:15.869289,Referral,Winter Sale,3353,352,25,0.0,523.35,45,0.16
user_53355,2025-06-11 10:50:15.869294,Email,Fall Cleanup,2946,403,43,305.82,523.82,515,0.25
user_41259,2025-09-20 22:50:15.869298,Email,Winter Sale,4980,124,19,495.53,1764.49,205,0.43
user_97445,2025-12-13 19:50:15.869303,Organic Search,Spring Fling,4962,103,19,0.0,1170.68,351,0.39
user_40795,2026-03-29 17:50:15.869308,Social Media,Winter Sale,3605,415,4,326.98,1578.56,490,0.66
user_18770,2025-10-19 02:50:15.869312,Paid Search,Summer Promo,618,142,0,460.45,899.73,165,0.17
user_21093,2026-03-16 13:50:15.869317,Organic Search,Fall Cleanup,2785,181,10,0.0,206.15,457,0.48
user_56571,2026-01-01 10:50:15.869321,Paid Search,Fall Cleanup,127,123,46,91.61,665.37,571,0.75
user_10193,2026-03-03 00:50:15.869326,Email,Fall Cleanup,365,18,9,148.57,322.3,351,0.65
user_27569,2025-09-08 02:50:15.869331,Organic Search,Winter Sale,1406,308,46,0.0,1563.67,365,0.61
user_21190,2025-11-07 22:50:15.869336,Referral,None,4153,269,27,0.0,1401.02,542,0.29
user_72824,2025-12-22 21:50:15.869340,Referral,Winter Sale,3554,179,44,0.0,176.83,200,0.41
user_52752,2025-05-19 21:50:15.869345,Paid Search,Summer Promo,910,330,46,428.16,1242.77,158,0.24
user_42327,2025-08-05 04:50:15.869350,Email,Winter Sale,4776,107,33,47.29,1748.27,447,0.51
user_52070,2025-07-30 10:50:15.869354,Paid Search,Fall Cleanup,3490,178,12,451.32,1394.73,426,0.57
user_95925,2025-10-11 15:50:15.869359,Social Media,Spring Fling,710,457,43,475.22,1022.22,90,0.6
user_50197,2026-02-27 06:50:15.869364,Referral,Summer Promo,4388,320,24,0.0,623.73,146,0.8
user_12261,2025-04-10 04:50:15.869368,Organic Search,Spring Fling,2374,227,22,0.0,1774.19,502,0.15
user_36512,2026-03-12 17:50:15.869373,Organic Search,Summer Promo,4646,411,35,0.0,845.61,426,0.41
user_16716,2025-10-22 03:50:15.869378,Organic Search,Summer Promo,302,409,11,0.0,1710.79,247,0.57
user_96795,2025-12-26 18:50:15.869382,Referral,Fall Cleanup,501,352,46,0.0,1566.0,506,0.56
user_38933,2025-04-28 14:50:15.869387,Email,Winter Sale,2127,439,44,449.59,1632.45,297,0.12
user_14378,2025-05-05 01:50:15.869392,Referral,Fall Cleanup,3950,429,1,0.0,1979.6,105,0.25
user_50583,2025-09-21 18:50:15.869396,Referral,Fall Cleanup,989,355,19,0.0,1497.52,98,0.78
user_95371,2025-04-18 13:50:15.869401,Organic Search,Fall Cleanup,278,459,15,0.0,68.08,474,0.51
user_39033,2025-05-01 14:50:15.869406,Referral,Spring Fling,2079,53,13,0.0,410.87,327,0.43
user_34000,2025-08-30 22:50:15.869410,Organic Search,Summer Promo,2610,270,1,0.0,70.39,503,0.82
user_85868,2025-08-10 13:50:15.869415,Email,None,2982,294,48,216.75,379.83,189,0.16
user_52604,2026-02-24 02:50:15.869419,Social Media,Winter Sale,4084,135,15,353.35,122.88,37,0.84
user_78336,2025-09-19 22:50:15.869424,Organic Search,Fall Cleanup,2144,269,3,0.0,1003.23,514,0.12
user_83869,2025-07-20 06:50:15.869429,Paid Search,Summer Promo,3083,364,42,338.01,56.41,117,0.55
user_15410,2026-04-01 20:50:15.869433,Social Media,Winter Sale,450,223,12,441.21,945.16,170,0.54
user_93375,2025-12-28 04:50:15.869438,Email,None,4382,314,37,69.3,1797.68,570,0.61
user_66044,2026-03-07 14:50:15.869442,Social Media,None,3518,209,48,265.86,1497.15,554,0.12
user_73315,2025-08-10 17:50:15.869447,Organic Search,Fall Cleanup,3930,245,0,0.0,1887.91,372,0.52
user_81344,2025-04-10 12:50:15.869452,Email,None,2067,350,8,321.7,453.29,245,0.19
user_16796,2025-05-11 01:50:15.869457,Paid Search,None,4504,145,20,229.67,1062.17,535,0.22
user_96716,2025-04-16 15:50:15.869461,Organic Search,Winter Sale,2324,387,17,0.0,637.16,103,0.27
user_64245,2026-02-10 20:50:15.869466,Organic Search,Winter Sale,4622,445,42,0.0,987.64,98,0.59
user_53056,2026-02-26 10:50:15.869471,Email,Fall Cleanup,2887,125,31,68.28,1114.15,252,0.41
user_27709,2025-11-24 19:50:15.869476,Email,Summer Promo,4726,462,45,178.18,72.37,415,0.17
user_68557,2025-10-29 16:50:15.869480,Social Media,Fall Cleanup,4443,414,33,67.65,466.51,314,0.33
user_27543,2025-12-13 05:50:15.869485,Paid Search,Spring Fling,4411,164,19,218.78,1409.55,151,0.16
user_47418,2025-11-12 09:50:15.869489,Social Media,None,4908,431,42,97.53,1545.86,470,0.63
user_26724,2025-09-17 14:50:15.869494,Social Media,Summer Promo,537,398,1,391.79,1138.9,486,0.55
user_13828,2025-12-14 13:50:15.869499,Organic Search,Winter Sale,2458,350,3,0.0,541.66,193,0.43
user_27087,2026-01-14 07:50:15.869504,Email,Spring Fling,3954,326,44,200.93,810.17,292,0.84
user_22605,2025-10-23 14:50:15.869508,Organic Search,Spring Fling,482,401,37,0.0,192.07,121,0.51
user_41337,2026-03-15 00:50:15.869513,Paid Search,None,4316,351,6,477.21,1906.36,365,0.81
user_15482,2026-03-05 07:50:15.869518,Social Media,Winter Sale,506,27,21,272.4,1737.35,343,0.56
user_75333,2025-09-07 21:50:15.869523,Paid Search,Summer Promo,4440,397,19,497.59,131.2,495,0.4
user_98296,2025-06-26 14:50:15.869527,Email,Winter Sale,165,13,34,79.64,332.98,430,0.53
user_60952,2025-08-06 03:50:15.869532,Email,None,3089,174,3,432.49,1162.19,590,0.22
user_15463,2025-10-03 04:50:15.869537,Referral,Spring Fling,327,136,19,0.0,464.86,514,0.64
user_80448,2025-08-10 00:50:15.869542,Paid Search,None,2284,408,34,21.13,1868.8,306,0.89
user_14648,2025-10-27 01:50:15.869546,Organic Search,Fall Cleanup,2341,431,32,0.0,1511.18,95,0.3
user_43623,2025-05-26 18:50:15.869551,Paid Search,Spring Fling,4901,420,20,482.87,546.58,230,0.36
user_69156,2025-10-28 11:50:15.869556,Social Media,None,4853,222,44,197.8,12.2,497,0.42
user_45634,2025-10-20 18:50:15.869560,Email,Summer Promo,1612,57,13,477.53,1598.89,463,0.49
user_54602,2025-10-30 22:50:15.869565,Email,Summer Promo,1029,55,30,79.09,848.18,167,0.68
user_59334,2026-02-24 10:50:15.869570,Paid Search,Summer Promo,4136,55,21,343.25,1284.76,81,0.21
user_78648,2025-04-09 21:50:15.869574,Paid Search,Fall Cleanup,2703,57,47,104.05,573.95,481,0.34
user_32054,2025-12-29 06:50:15.869579,Paid Search,Winter Sale,1280,196,29,130.86,285.75,187,0.53
user_80028,2025-10-14 06:50:15.869584,Social Media,Summer Promo,1139,129,28,391.88,1350.62,235,0.57
user_32207,2025-08-24 13:50:15.869589,Social Media,Fall Cleanup,1201,141,35,194.91,900.65,371,0.53
user_90650,2025-08-02 06:50:15.869593,Organic Search,Summer Promo,2199,468,48,0.0,470.34,345,0.45
user_91554,2025-05-14 01:50:15.869598,Paid Search,Fall Cleanup,613,28,41,212.98,275.26,165,0.67
user_31386,2025-11-20 14:50:15.869602,Organic Search,Summer Promo,4939,450,28,0.0,1160.96,104,0.26
user_93276,2025-10-26 18:50:15.869607,Referral,Winter Sale,3232,284,6,0.0,1451.1,478,0.33
user_69518,2025-10-31 08:50:15.869612,Social Media,None,1932,484,31,105.28,567.77,98,0.46
user_62781,2025-08-23 18:50:15.869617,Email,Summer Promo,4738,241,12,422.7,1470.29,590,0.66
user_62780,2025-10-27 10:50:15.869622,Referral,None,2557,51,12,0.0,366.24,231,0.17
user_71440,2025-07-26 02:50:15.869626,Email,Summer Promo,2302,101,13,202.58,676.83,196,0.19
user_54199,2025-07-13 20:50:15.869631,Referral,Winter Sale,2780,270,5,0.0,1489.76,150,0.73
user_71035,2025-05-08 16:50:15.869636,Organic Search,None,2198,57,15,0.0,1320.29,126,0.31
user_18210,2025-06-10 03:50:15.869640,Organic Search,Fall Cleanup,3266,418,40,0.0,541.05,406,0.87
user_54363,2026-01-15 22:50:15.869645,Social Media,Summer Promo,2027,460,47,244.27,244.27,520,0.87
user_88279,2025-11-27 08:50:15.869650,Email,Summer Promo,4550,291,20,173.88,84.95,82,0.65
user_70348,2025-08-25 10:50:15.869655,Referral,Fall Cleanup,3216,83,43,0.0,1675.83,38,0.67
